customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,state
BT78461,,F,College,11288.17204,96399.0,70.0,0,Personal Auto,Four-Door Car,307.89535,California
PS68884,,M,College,4686.469674,58089.0,118.0,0,Corporate Auto,SUV,566.4,California
EY71439,,M,High School or Below,7131.731291,0.0,103.0,0,Corporate Auto,Sports Car,741.6,California
TO84268,,M,Master,9051.712161,60964.0,113.0,0,Personal Auto,Four-Door Car,327.723713,California
UH93563,,M,College,5306.162741,42871.0,67.0,0,Corporate Auto,Four-Door Car,321.6,California
GD57363,,M,College,5133.635886,38795.0,65.0,0,Personal Auto,Four-Door Car,98.354737,California
LU36517,,M,Bachelor,11124.60499,0.0,112.0,0,Personal Auto,Two-Door Car,806.4,California
DO93657,,M,Master,7285.103913,57134.0,91.0,1,Personal Auto,Two-Door Car,436.8,California
EF41225,,F,College,14627.92807,40711.0,121.0,0,Personal Auto,SUV,580.8,California
CY97519,,M,College,17086.75371,26334.0,63.0,2,Corporate Auto,Two-Door Car,453.6,California
FO36473,,F,Bachelor,4298.378567,31414.0,116.0,4,Personal Auto,SUV,556.8,California
OD66412,,F,Doctor,5018.894421,74423.0,62.0,0,Personal Auto,Four-Door Car,50.800186,California
IW54903,,F,College,7200.664877,0.0,66.0,0,Personal Auto,Four-Door Car,316.8,California
RF64040,,F,Bachelor,9591.028253,0.0,128.0,0,Corporate Auto,SUV,150.952506,California
CB17191,,F,High School or Below,3240.667531,30646.0,81.0,0,Corporate Auto,Four-Door Car,128.57791,California
OI39301,,F,High School or Below,8906.50609,0.0,118.0,0,Personal Auto,SUV,566.4,California
VY90611,,F,Master,2499.036551,28264.0,63.0,0,Corporate Auto,Two-Door Car,364.622773,California
KF96171,,F,High School or Below,8167.992322,0.0,117.0,0,Personal Auto,Two-Door Car,842.4,California
IJ36435,,F,College,5811.61185,0.0,79.0,0,Personal Auto,Four-Door Car,304.550129,California
GX40957,,F,College,18732.2012,70187.0,117.0,0,Personal Auto,Sports Car,632.16097,California
RT36566,,F,Bachelor,5260.623466,31006.0,67.0,0,Personal Auto,Four-Door Car,321.6,California
ML38237,,F,High School or Below,8869.631143,0.0,119.0,0,Corporate Auto,SUV,571.2,California
RR74547,,M,High School or Below,2878.846941,0.0,85.0,0,Personal Auto,Four-Door Car,612.0,California
PK26805,,M,High School or Below,2810.957053,20371.0,71.0,1,Personal Auto,Four-Door Car,340.8,California
KS36311,,F,College,2701.039719,39141.0,68.0,0,Personal Auto,Four-Door Car,402.456296,California
ZZ69693,,M,High School or Below,2449.580048,0.0,69.0,0,Corporate Auto,Four-Door Car,496.8,California
FS70572,,M,College,9445.925985,76837.0,78.0,0,Corporate Auto,Four-Door Car,23.788022,California
LN87823,,F,High School or Below,4414.577688,0.0,61.0,0,Personal Auto,Four-Door Car,643.877067,California
XL81489,,F,Bachelor,6785.536334,0.0,197.0,0,Corporate Auto,Sports Car,1439.676002,California
NQ32487,,F,High School or Below,3600.934326,25147.0,101.0,0,Personal Auto,SUV,694.598288,California
XF60649,,F,Bachelor,7452.939191,0.0,106.0,0,Personal Auto,SUV,763.2,California
VA95584,,M,Master,12723.15311,34665.0,64.0,0,Personal Auto,Two-Door Car,450.85948,California
FN80010,,F,Master,4312.642503,25404.0,112.0,0,Personal Auto,SUV,578.175234,California
QX22025,,F,High School or Below,12148.94098,37025.0,101.0,0,Corporate Auto,SUV,427.243803,California
ZU63258,,M,Bachelor,3549.747466,0.0,100.0,1,Personal Auto,SUV,480.0,California
IC74050,,F,High School or Below,6153.394838,23939.0,160.0,1,Personal Auto,SUV,768.0,California
JX80723,,M,College,6272.416823,76673.0,80.0,1,Personal Auto,Four-Door Car,56.082107,California
CT50487,,F,High School or Below,2851.161121,55274.0,71.0,0,Corporate Auto,Two-Door Car,484.728153,California
VT16570,,F,College,6781.125672,30324.0,86.0,0,Corporate Auto,Four-Door Car,143.943749,California
YW94562,,F,College,4985.239225,31702.0,63.0,1,Personal Auto,Four-Door Car,302.4,California
JG83075,,F,College,6725.043747,0.0,95.0,0,Corporate Auto,Four-Door Car,684.0,California
SZ61563,,M,Bachelor,36632.53432,70908.0,132.0,1,Personal Auto,SUV,521.444011,California
JO60130,,M,High School or Below,5838.89915,81082.0,73.0,0,Personal Auto,Four-Door Car,281.295903,California
BG55927,,F,College,12206.89208,17705.0,108.0,1,Personal Auto,Two-Door Car,668.73901,California
BS53322,,F,High School or Below,14196.96535,77738.0,118.0,0,Personal Auto,SUV,463.457352,California
FZ13256,,F,Bachelor,2670.797821,0.0,72.0,0,Corporate Auto,Four-Door Car,366.277224,California
CM38959,,F,College,8033.910862,70311.0,66.0,0,Personal Auto,Two-Door Car,341.395103,California
FS38926,,F,Bachelor,9685.542977,66022.0,239.0,0,Personal Auto,Luxury Car,538.229502,California
EN31802,,M,High School or Below,36168.34106,74140.0,101.0,2,Personal Auto,SUV,484.8,California
TO18404,,F,Bachelor,10453.2558,73604.0,88.0,0,Corporate Auto,Two-Door Car,398.19284,California
VQ53427,,M,College,5406.694854,21855.0,74.0,1,Corporate Auto,Four-Door Car,355.2,California
OT50011,,F,Master,2671.166649,23305.0,68.0,0,Personal Auto,Four-Door Car,127.157137,California
OO96627,,M,High School or Below,3531.348165,0.0,98.0,0,Corporate Auto,Two-Door Car,958.502743,California
BN77676,,M,High School or Below,4835.569505,0.0,71.0,0,Personal Auto,Four-Door Car,511.2,California
JT64945,,F,College,13422.06378,65024.0,67.0,0,Personal Auto,Four-Door Car,189.869329,California
BO58202,,F,Bachelor,2424.224662,22590.0,67.0,0,Personal Auto,Two-Door Car,85.68352,California
UR71715,,M,College,2983.110414,0.0,91.0,0,Personal Auto,Four-Door Car,436.8,California
GM84292,,F,Master,14723.40712,38401.0,92.0,0,Corporate Auto,Four-Door Car,441.6,California
DW20514,,M,College,8438.463783,25539.0,112.0,0,Personal Auto,SUV,585.069825,California
WZ45123,,M,Master,14435.67365,60880.0,119.0,0,Personal Auto,Two-Door Car,109.906628,California
LW11571,,M,Bachelor,2690.069754,87313.0,67.0,0,Personal Auto,Four-Door Car,321.6,California
TI48450,,M,College,7948.544751,23916.0,68.0,0,Corporate Auto,Two-Door Car,481.113765,California
CZ62883,,F,Bachelor,11378.88711,34854.0,95.0,0,Corporate Auto,Four-Door Car,456.0,California
BY88565,,F,College,5219.754045,48203.0,66.0,0,Personal Auto,Four-Door Car,413.238845,California
EB61889,,M,High School or Below,9486.037005,25322.0,126.0,0,Corporate Auto,Sports Car,886.033554,California
GX22027,,F,Bachelor,4762.557323,16656.0,63.0,1,Personal Auto,Two-Door Car,302.4,California
BN91755,,F,Master,4975.171042,44723.0,124.0,0,Personal Auto,SUV,341.088276,California
OZ89964,,M,High School or Below,4422.615495,35979.0,116.0,2,Personal Auto,Sports Car,556.8,California
PV62467,,F,College,4849.697945,36413.0,61.0,0,Personal Auto,Four-Door Car,153.013115,California
QZ71100,,M,Bachelor,19237.69976,0.0,196.0,0,Corporate Auto,Luxury Car,2092.523421,California
UA63517,,F,Doctor,8518.549119,0.0,112.0,1,Personal Auto,Sports Car,537.6,California
BD69478,,M,College,5194.654884,51883.0,66.0,0,Personal Auto,Two-Door Car,623.751121,California
GV41938,,F,High School or Below,46302.07562,0.0,151.0,1,Personal Auto,SUV,1087.2,California
UA73107,,M,Bachelor,2538.62632,18608.0,71.0,0,Corporate Auto,Four-Door Car,340.8,California
XU43725,,F,College,14070.63897,0.0,127.0,0,Corporate Auto,SUV,677.868206,California
MT78037,,M,High School or Below,2748.933734,55964.0,69.0,0,Personal Auto,Four-Door Car,496.8,California
FH81263,,M,High School or Below,6006.211611,85510.0,74.0,0,Corporate Auto,Four-Door Car,355.2,California
SZ94413,,M,High School or Below,3286.440915,30706.0,84.0,0,Personal Auto,Four-Door Car,225.654806,California
HI48554,,F,High School or Below,2648.350463,29587.0,69.0,0,Personal Auto,Two-Door Car,331.2,California
YR30159,,M,College,20936.33105,20309.0,181.0,0,Personal Auto,Luxury Car,1579.854155,California
EV15014,,M,Bachelor,7194.233091,0.0,71.0,0,Personal Auto,Four-Door Car,599.375099,California
BM16805,,F,College,11435.23124,12470.0,103.0,1,Corporate Auto,SUV,618.688651,California
IB60476,,M,Master,4064.107529,0.0,107.0,0,Personal Auto,Sports Car,513.6,California
YC63458,,F,Bachelor,5893.368906,86498.0,74.0,1,Personal Auto,Two-Door Car,8.529778,California
VS42598,,F,Bachelor,8256.2978,62902.0,69.0,0,Personal Auto,Two-Door Car,159.383042,California
BB65725,,M,College,8061.198798,57293.0,102.0,0,Corporate Auto,Sports Car,347.996042,California
UZ86963,,F,High School or Below,9333.076001,0.0,129.0,0,Corporate Auto,Sports Car,928.8,California
RR39300,,F,High School or Below,34243.51034,51255.0,122.0,0,Personal Auto,SUV,421.70554,California
IU25994,,M,College,31516.5084,0.0,125.0,0,Corporate Auto,SUV,626.411563,California
IO81315,,F,College,2460.167359,69241.0,61.0,0,Personal Auto,Four-Door Car,47.95916,California
JC93010,,M,Bachelor,4929.549699,25632.0,63.0,0,Personal Auto,Two-Door Car,351.270869,California
XO56170,,F,High School or Below,2866.824929,87428.0,72.0,0,Personal Auto,Four-Door Car,224.483337,California
QS65968,,M,Master,8429.491575,98796.0,104.0,0,Personal Auto,SUV,499.2,California
PT42203,,M,College,8052.243508,78617.0,101.0,0,Corporate Auto,Four-Door Car,233.169575,California
SX87181,,F,Bachelor,4916.479717,0.0,65.0,0,Personal Auto,Two-Door Car,312.0,California
RE85409,,M,High School or Below,5386.969384,93893.0,67.0,0,Personal Auto,Four-Door Car,98.66095,California
YW95322,,M,Bachelor,3508.905811,23629.0,88.0,0,Personal Auto,Four-Door Car,633.6,California
TL39187,,M,Bachelor,6511.103163,0.0,91.0,0,Corporate Auto,Two-Door Car,655.404481,California
XP41644,,M,High School or Below,4335.676738,30574.0,114.0,1,Corporate Auto,Sports Car,396.105473,California
FZ89300,,F,Bachelor,3673.525732,69555.0,92.0,0,Personal Auto,Four-Door Car,255.277041,California
ED80746,,M,Bachelor,7426.462927,19634.0,98.0,0,Corporate Auto,Two-Door Car,470.4,California
BD35524,,M,Bachelor,2640.488905,15776.0,69.0,0,Personal Auto,Two-Door Car,337.596914,California
EW68125,,F,Bachelor,4889.765364,46819.0,62.0,0,Personal Auto,Four-Door Car,157.990123,California
TT86956,,F,Master,10537.40467,47950.0,65.0,0,Personal Auto,Four-Door Car,301.867895,California
KA67497,,F,High School or Below,6385.617852,0.0,63.0,1,Personal Auto,Two-Door Car,302.4,California
TM68292,,F,Master,4564.512659,12626.0,69.0,4,Personal Auto,Four-Door Car,331.2,California
SC23927,,M,High School or Below,4772.943848,20993.0,133.0,0,Personal Auto,SUV,638.4,California
BO92934,,M,High School or Below,10387.24599,24392.0,93.0,0,Personal Auto,Four-Door Car,446.4,California
XR82418,,M,Bachelor,4984.618655,86305.0,62.0,0,Personal Auto,Four-Door Car,80.73124,California
XS56253,,M,Bachelor,6600.477951,0.0,110.0,3,Personal Auto,Sports Car,1011.772647,California
UC34044,,F,College,2591.749798,56701.0,65.0,0,Personal Auto,Four-Door Car,333.441673,California
MU64306,,M,College,8355.642928,57074.0,105.0,0,Personal Auto,SUV,80.129332,California
UI33675,,M,Bachelor,5142.04553,0.0,72.0,0,Personal Auto,Two-Door Car,345.6,California
UX24010,,F,Bachelor,5205.256308,53614.0,65.0,1,Personal Auto,Four-Door Car,725.849253,California
GC69429,,M,Master,14816.95159,0.0,135.0,0,Personal Auto,SUV,648.0,California
XA27299,,M,Bachelor,12812.43898,0.0,128.0,0,Personal Auto,SUV,789.775123,California
MT39460,,M,Master,2472.227293,76441.0,62.0,0,Personal Auto,Four-Door Car,294.258612,California
NM33351,,F,Bachelor,35186.25611,86134.0,98.0,0,Corporate Auto,Two-Door Car,3.246203,California
IR29181,,M,High School or Below,9336.123495,45262.0,117.0,0,Corporate Auto,Four-Door Car,842.4,California
TE79454,,F,Bachelor,14980.04626,0.0,222.0,0,Personal Auto,Luxury Car,1123.485329,California
US34108,,F,Bachelor,4773.656279,27725.0,63.0,4,Personal Auto,Four-Door Car,302.4,California
LG45849,,M,Doctor,4698.521352,27985.0,117.0,0,Personal Auto,Two-Door Car,561.6,California
FI25204,,F,Master,3491.26162,29673.0,92.0,2,Corporate Auto,Two-Door Car,328.348506,California
YM24620,,M,Master,4505.842815,24790.0,113.0,0,Personal Auto,SUV,767.242337,California
UG49494,,F,High School or Below,5765.502751,57846.0,73.0,1,Personal Auto,Four-Door Car,481.014309,California
VM77872,,M,High School or Below,7685.652168,0.0,111.0,0,Corporate Auto,Four-Door Car,799.2,California
EY49684,,F,Bachelor,2309.876793,0.0,61.0,0,Personal Auto,Four-Door Car,32.454659,California
XB70333,,M,High School or Below,6582.286333,10738.0,109.0,4,Personal Auto,Four-Door Car,852.256188,California
BC75105,,M,College,2860.440918,45587.0,81.0,5,Personal Auto,Four-Door Car,380.595522,California
BR22486,,F,College,5039.435344,82940.0,63.0,0,Personal Auto,Four-Door Car,332.847984,California
JT27173,,M,College,3979.282641,42633.0,101.0,0,Corporate Auto,SUV,285.048692,California
AT31367,,F,College,6273.911874,18577.0,86.0,0,Corporate Auto,Four-Door Car,412.8,California
EW17514,,M,Master,14435.67365,60880.0,119.0,0,Personal Auto,Two-Door Car,109.906628,California
QJ31447,,M,Master,19339.20282,22582.0,61.0,0,Personal Auto,Four-Door Car,292.8,California
BC85847,,F,Bachelor,6872.043512,0.0,64.0,0,Corporate Auto,Four-Door Car,585.058877,California
FP53421,,M,High School or Below,7613.706014,25944.0,70.0,0,Personal Auto,Four-Door Car,336.0,California
ZF54421,,M,High School or Below,6369.262355,34498.0,83.0,0,Personal Auto,Two-Door Car,398.4,California
EG81847,,F,High School or Below,14255.23041,31027.0,124.0,1,Personal Auto,SUV,597.578875,California
SE21603,,M,Bachelor,2469.088506,0.0,71.0,0,Corporate Auto,Four-Door Car,484.87847,California
RA47157,,M,High School or Below,3451.25106,45609.0,87.0,0,Corporate Auto,Two-Door Car,246.515921,California
ZA45956,,F,Master,13736.1325,16181.0,181.0,0,Personal Auto,SUV,1261.319869,California
PB93081,,M,High School or Below,6360.649533,41195.0,160.0,0,Corporate Auto,SUV,323.1897,California
ZE49470,,F,Master,4770.984146,76194.0,119.0,0,Personal Auto,SUV,388.313599,California
QW72605,,F,Bachelor,10296.9965,0.0,138.0,0,Personal Auto,SUV,666.977979,California
MG53211,,F,College,3237.923545,60097.0,82.0,0,Personal Auto,Four-Door Car,278.735779,California
YB49540,,F,College,5254.019142,95017.0,65.0,0,Personal Auto,Four-Door Car,324.99944,California
FY77803,,F,High School or Below,10129.50677,0.0,68.0,0,Corporate Auto,Four-Door Car,326.4,California
KX64629,,F,College,2228.525238,0.0,64.0,0,Personal Auto,Four-Door Car,744.924331,California
IN28584,,F,Bachelor,16501.06524,83547.0,137.0,1,Personal Auto,SUV,75.663572,California
FP66891,,M,Bachelor,2178.520191,0.0,65.0,0,Personal Auto,Four-Door Car,319.49223,California
TT97465,,M,College,14642.14003,57561.0,62.0,1,Corporate Auto,Four-Door Car,298.430234,California
AM88377,,F,Bachelor,5049.765309,10180.0,65.0,0,Corporate Auto,Two-Door Car,455.654032,California
JA47688,,M,Master,3544.541005,40658.0,90.0,0,Personal Auto,Two-Door Car,502.873215,California
GP87031,,F,College,3210.136249,23554.0,86.0,0,Corporate Auto,Four-Door Car,412.8,California
ZV43350,,F,Bachelor,4531.366283,0.0,119.0,0,Personal Auto,Four-Door Car,571.2,California
TG37259,,M,Master,3373.869214,28989.0,85.0,0,Personal Auto,Four-Door Car,408.0,California
KM22467,,M,Bachelor,5451.802287,55898.0,69.0,0,Personal Auto,Two-Door Car,441.951758,California
JB32090,,F,High School or Below,3045.05813,53441.0,76.0,0,Personal Auto,Two-Door Car,364.8,California
EY78874,,M,Doctor,2715.68743,20848.0,71.0,0,Corporate Auto,Four-Door Car,350.143872,California
ZT60177,,F,High School or Below,3802.994357,0.0,108.0,0,Personal Auto,Sports Car,932.654942,California
RV92809,,M,College,5498.940679,22520.0,73.0,0,Personal Auto,Four-Door Car,350.4,California
VI69768,,M,Bachelor,23990.14738,69781.0,119.0,0,Personal Auto,SUV,849.208601,California
NP40205,,M,Bachelor,7901.427389,99711.0,98.0,0,Corporate Auto,Four-Door Car,11.549207,California
LZ56963,,F,College,8596.567628,25785.0,112.0,1,Corporate Auto,SUV,537.6,California
CO56168,,M,High School or Below,3964.527997,62638.0,100.0,0,Personal Auto,SUV,441.988868,California
HJ64239,,F,College,8262.629249,0.0,113.0,0,Corporate Auto,SUV,813.6,California
WX80471,,M,High School or Below,6676.726314,56875.0,84.0,0,Personal Auto,Two-Door Car,145.448401,California
EH51056,,M,High School or Below,2750.878284,93102.0,68.0,0,Personal Auto,Two-Door Car,578.945761,California
DK19711,,M,College,5495.183322,25564.0,71.0,0,Personal Auto,Four-Door Car,228.515513,California
ZJ71004,,F,Bachelor,2471.278718,29918.0,62.0,0,Personal Auto,Four-Door Car,108.892382,California
CE68841,,F,Bachelor,4128.385865,95891.0,102.0,0,Corporate Auto,SUV,34.235959,California
HX41374,,M,High School or Below,15234.7459,72988.0,127.0,0,Personal Auto,SUV,276.503559,California
QE13586,,M,High School or Below,6366.225775,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0,California
PA20570,,M,Bachelor,6575.451884,84146.0,82.0,0,Personal Auto,Four-Door Car,464.714188,California
MB91424,,M,College,7425.269244,36259.0,63.0,0,Corporate Auto,Four-Door Car,302.4,California
QW98193,,M,College,3924.416277,56480.0,101.0,0,Corporate Auto,SUV,617.650751,California
TS53731,,F,College,8660.838974,79674.0,107.0,0,Personal Auto,SUV,9.275859,California
WK55963,,M,College,8130.651447,61036.0,68.0,0,Corporate Auto,Two-Door Car,413.25233,California
CE71123,,F,Bachelor,12751.27591,33235.0,110.0,0,Personal Auto,SUV,113.804117,California
KK38827,,F,Master,4170.687348,29462.0,107.0,1,Personal Auto,SUV,513.6,California
YH81239,,M,High School or Below,6405.738932,48131.0,82.0,0,Personal Auto,Four-Door Car,393.6,California
MD32702,,F,Bachelor,3573.291869,0.0,109.0,1,Personal Auto,SUV,523.2,California
UK79109,,M,College,9095.049868,37937.0,116.0,0,Corporate Auto,SUV,556.8,California
TV37646,,F,College,4794.116328,70012.0,119.0,0,Personal Auto,SUV,755.19863,California
QS35019,,M,Master,14435.67365,60880.0,119.0,0,Personal Auto,Two-Door Car,109.906628,California
RJ62038,,M,High School or Below,8166.512251,0.0,82.0,0,Personal Auto,Four-Door Car,590.4,California
VX94337,,M,High School or Below,8807.609658,59762.0,113.0,0,Corporate Auto,SUV,542.4,California
GM54723,,M,Bachelor,9061.63365,0.0,65.0,0,Corporate Auto,Four-Door Car,413.288528,California
ET39822,,F,Bachelor,8256.2978,62902.0,69.0,0,Personal Auto,Two-Door Car,159.383042,California
WA94988,,F,Bachelor,19327.87406,57245.0,124.0,0,Corporate Auto,Sports Car,681.577742,California
WZ23060,,F,Bachelor,7050.972166,39040.0,174.0,0,Personal Auto,SUV,835.2,California
HK84372,,M,High School or Below,2409.7007,0.0,70.0,0,Personal Auto,Four-Door Car,504.0,California
WG28563,,F,Doctor,5519.513075,70914.0,68.0,0,Personal Auto,Four-Door Car,77.695518,California
KE70943,,F,College,10090.40808,97238.0,126.0,0,Personal Auto,SUV,604.8,California
LD76400,,F,Bachelor,31316.61358,42522.0,132.0,0,Corporate Auto,SUV,909.876614,California
DR54244,,F,High School or Below,2590.840183,0.0,67.0,0,Personal Auto,Four-Door Car,321.6,California
FV63234,,F,Bachelor,4957.1612,0.0,67.0,0,Personal Auto,Four-Door Car,321.6,California
IV60781,,F,Doctor,4014.453113,37384.0,99.0,0,Personal Auto,Four-Door Car,475.2,California
AK59340,,M,High School or Below,5601.138061,42360.0,71.0,0,Corporate Auto,Four-Door Car,99.509191,California
NF78904,,F,Bachelor,7370.61684,67871.0,61.0,0,Corporate Auto,Four-Door Car,10.475529,California
IS55638,,F,College,15503.72309,29932.0,64.0,0,Personal Auto,Two-Door Car,319.710124,California
RD40721,,M,High School or Below,5384.731816,0.0,78.0,0,Corporate Auto,Four-Door Car,748.774773,California
ZF70768,,M,High School or Below,4050.280057,82758.0,101.0,0,Personal Auto,Two-Door Car,179.430114,California
FH68849,,F,Bachelor,12765.77704,0.0,117.0,0,Personal Auto,SUV,842.4,California
ZO42514,,F,Bachelor,9159.005771,96331.0,114.0,0,Personal Auto,Two-Door Car,491.027024,California
FR66336,,M,High School or Below,5325.724541,0.0,73.0,0,Personal Auto,Two-Door Car,496.474767,California
MQ84363,,M,Bachelor,11072.03193,58971.0,94.0,1,Corporate Auto,Four-Door Car,318.882053,California
UC75204,,F,High School or Below,12851.42404,0.0,186.0,0,Personal Auto,Luxury SUV,1339.2,California
WN56695,,M,College,8607.482071,0.0,118.0,0,Personal Auto,Four-Door Car,566.4,California
MF59279,,M,Bachelor,4222.977602,0.0,63.0,0,Personal Auto,Two-Door Car,302.4,California
